id;U[m/s];SigmaU[m/s];Alpha;Hs[m];Tp[s];Density[kg/m3];Yaw[deg];Ch 8 Electrical power [W] Mean;Ch 17 Tower base moment Mx[kNm] SeqM3;Ch 18 Tower base moment My[kNm] SeqM3;Ch 19 Tower base moment Mz[kNm] SeqM3;Ch 23 Tower top moment Mx[kNm] SeqM3;Ch 24 Tower top moment My[kNm] SeqM3;Ch 25 Tower top moment Mz[kNm] SeqM3;Ch 27 Blade1 root moment Mx[kNm] SeqM10;Ch 28 Blade1 root moment My[kNm] SeqM10;Ch 29 Blade1 root moment Mz[kNm] SeqM10;Ch 30 Blade2 root moment Mx[kNm] SeqM10;Ch 31 Blade2 root moment My[kNm] SeqM10;Ch 32 Blade2 root moment Mz[kNm] SeqM10;Ch 33 Blade3 root moment Mx[kNm] SeqM10;Ch 34 Blade3 root moment My[kNm] SeqM10;Ch 35 Blade3 root moment Mz[kNm] SeqM10
1338;8.51739659808933;1.30420352561087;0.163646265405316;1.65416323822639;8.41006715764952;1.34401738643646;7.23895645141602;8.47494458988567814e+06;1.18116298023104071e+05;5.70990931098265719e+04;6.02608488591321657e+04;6.12644834696192920e+04;7.46873623588165356e+03;5.88001584128735922e+04;3.23078111733364458e+04;5.70377411259246801e+04;9.42326170749440507e+02;2.81733140116110371e+04;5.69365831015750955e+04;9.50253142083208218e+02;3.26856167818492868e+04;5.69353934359591804e+04;9.60650165877422296e+02
1339;16.1670144927968;2.27724926570385;0.237835051573555;2.78228014010125;8.99819624279142;1.15273690223694;9.00366401672363;1.50072410870577693e+07;1.96656742101072829e+05;1.24944406381326524e+05;1.09459309915017278e+05;1.13773884903454295e+05;1.56487385726437351e+04;1.06264162004990198e+05;5.46149126917032991e+04;6.19968105035499611e+04;8.78060333818900290e+02;5.47151569963384027e+04;6.24538366496267627e+04;9.36730652965946547e+02;5.83446943661086189e+04;6.21225211368466043e+04;9.07820500929033074e+02
1340;7.07517041935712;1.61004618548344;-0.0655975992535136;2.18937261945357;10.7457340031926;1.17341685295105;10.768367767334;4.89831248319506086e+06;1.61720077098039794e+05;6.32668690660827706e+04;5.97432235357775426e+04;6.26596482210375616e+04;8.35247183321709235e+03;5.84718515986903731e+04;2.36046997420940752e+04;5.54225624682153430e+04;6.96510042117822991e+02;2.37089282590459661e+04;5.53573976619688619e+04;6.94376451104720445e+02;2.25492065660119843e+04;5.54403540476412891e+04;6.95440085771761233e+02
1341;13.5245377593985;1.70210430274728;0.111633023287141;3.14991603013837;11.4658241047446;1.1877338886261;12.5330753326416;1.49995779321788885e+07;1.55902884255557437e+05;8.61873481411594403e+04;8.93351946293531073e+04;9.23080837042072526e+04;1.28224509677466431e+04;8.53072918596238014e+04;3.51491219762172550e+04;5.91946566120875650e+04;1.00251685769325206e+03;3.39517573522272942e+04;5.92102045258534854e+04;9.77107888765648454e+02;3.43787348426995522e+04;5.88695134455237494e+04;9.77323492741195196e+02
1342;9.99401791786945;1.53414185998504;0.125794584463892;3.15117753883419;6.31394506829072;1.19949078559876;14.297779083252;1.13328759580514580e+07;1.46640630858481949e+05;7.79872143785433291e+04;7.77174628305910446e+04;7.77108132145861600e+04;1.01827873438089537e+04;7.65688133250093379e+04;3.21689970792690910e+04;5.84752078965745677e+04;1.05770860480284682e+03;3.04163093631107331e+04;5.85023302794837291e+04;1.06632160329450198e+03;3.34333246334299984e+04;5.84439810942670883e+04;1.04820120997054460e+03
1343;22.4733252913559;3.02665673336133;0.215151518974652;4.84967854051908;7.91208338035026;1.20997321605682;-13.8337068557739;1.49913180210742522e+07;2.93106506897616491e+05;2.30903495454971009e+05;1.39004954817619058e+05;1.53282400374303659e+05;1.90654016771588431e+04;1.33993616615865729e+05;8.36430321201213083e+04;6.31437310946807556e+04;1.04622028656578436e+03;8.80198026720711787e+04;6.29833565329118355e+04;1.15384915792216293e+03;8.63801854342316801e+04;6.34514920901684236e+04;1.08167308267563044e+03
1344;4.15937842551257;0.804963574503027;0.420894530967181;0.839994489761913;5.96546847438562;1.2198281288147;-12.0690002441406;8.40600248280796804e+05;8.28744028401941905e+04;2.25482684525606201e+04;2.52300337391540088e+04;2.84802971493571422e+04;2.79988388584525728e+03;2.47845291706687785e+04;1.77719595263065239e+04;5.39459461101910856e+04;4.05855983987349987e+02;1.56120100080339707e+04;5.39322078225160003e+04;4.06699376504134534e+02;1.59693544325487237e+04;5.40107642715775291e+04;4.10013446336041909e+02
1345;10.2825183662521;1.61856602499703;0.0297637132647558;1.88316335598374;6.93870652842584;1.2294842004776;-10.3042945861816;1.29147889028675593e+07;1.59096138177542103e+05;6.78557828723730490e+04;7.94583676838095271e+04;9.81234191640154604e+04;1.11278202035575359e+04;7.69976173230990535e+04;2.89845124262801437e+04;5.70650819280998330e+04;1.16405255616403451e+03;2.80756714517645851e+04;5.69813709992468357e+04;1.16716418575348484e+03;2.76626589851983008e+04;5.71445052789879046e+04;1.15976488638284968e+03
1346;7.34730288173994;1.52706839906382;0.047579632719826;1.94845881323699;8.00532025253044;1.23931217193604;-8.53958892822266;5.65144791872252896e+06;1.54203922407082224e+05;6.19293969230803850e+04;5.64051520426280840e+04;5.94985524424238101e+04;6.67882325823839165e+03;5.52404233337166370e+04;2.98873965992362537e+04;5.56049959944324874e+04;7.57058915470359352e+02;2.89608578834355394e+04;5.58669019245126256e+04;7.67301348424065850e+02;2.21263255674361899e+04;5.56115606228337856e+04;7.73179424983292279e+02
1347;13.9425981243761;1.89535510108586;0.159208236285573;2.92492955724095;8.51412123116177;1.24973261356354;-6.77488231658936;1.49997525657933988e+07;1.57797815125757887e+05;9.89295254779536335e+04;7.90768379806654702e+04;9.48214190436788776e+04;1.15858628138253589e+04;8.06923789106923068e+04;3.83906052327300131e+04;5.93583544849920509e+04;9.56304901924243723e+02;3.74023130592439993e+04;5.93129161659023812e+04;9.57581006897493126e+02;3.97880816900761056e+04;5.91456982920020528e+04;9.31471174801405823e+02
1348;5.85869169505328;1.20676308848884;0.202071712333818;2.43110339325659;9.80094583458162;1.26136839389801;-5.01017665863037;3.11971121133333351e+06;1.42924739117171266e+05;4.36114860969697329e+04;4.45819322442870616e+04;5.26451967488441805e+04;6.62904866834961194e+03;4.38558713780692997e+04;2.15985605271326931e+04;5.42191222526085476e+04;5.71651612076708147e+02;2.11558221677597357e+04;5.42518362021849825e+04;5.75234007881944194e+02;2.10600168500369291e+04;5.42091874720238848e+04;5.75048350266796206e+02
1349;11.9369665497955;2.23607613222781;0.311215861403267;3.398590375962;10.2684465615035;1.27543127536774;-3.24547100067139;1.49393241539450530e+07;2.42866302816084528e+05;1.07671991383009808e+05;1.21270911558287757e+05;1.25194042137593380e+05;1.70524222472132642e+04;1.17782167370805182e+05;6.03252058451958073e+04;6.30108246825541355e+04;1.15904357068801323e+03;6.06190005177601779e+04;6.33673172742283568e+04;1.16731993985970803e+03;5.84987504982757018e+04;6.36668905632394526e+04;1.17864369214717658e+03
1350;8.7888436831149;1.12467769715156;-0.106469329907411;3.68668299163918;11.6736322450929;1.29537010192871;-1.4807653427124;9.40704016298585758e+06;1.08481798284145494e+05;4.91132851269743333e+04;5.66840197862514397e+04;5.73605698164300993e+04;6.93230451157193602e+03;5.54062465879292358e+04;2.51432540070095856e+04;5.43937732267327519e+04;9.88152955038288837e+02;2.51358918684657583e+04;5.44688894630699360e+04;9.84124067899182251e+02;2.53113780640687219e+04;5.44338310717473432e+04;9.78956215112820701e+02
1351;16.8385890880321;2.22561700550365;0.117119743543262;2.05945572228906;8.12769650915718;1.3639223575592;0.283940315246582;1.49854030765314698e+07;2.05602832259021001e+05;1.26261966728365980e+05;1.15709637890291444e+05;1.23977284909262293e+05;1.57099192692230681e+04;1.11693941894664124e+05;5.29834108623787833e+04;6.20164200104081028e+04;8.78694473905911195e+02;5.01596794899986853e+04;6.29173888274336059e+04;8.42255202048878573e+02;5.58345669199524636e+04;6.17217512667695410e+04;8.44988365358179976e+02
